Date,Open,High,Low,Close,Adj Close,Volume
2017-12-21,909.825745,915.274109,901.455078,904.377380,887.684814,4186472
2017-12-22,906.061462,913.738647,900.761658,911.757446,894.928711,4918863
2017-12-26,916.165649,930.083740,909.528564,921.069214,904.068542,5351708
2017-12-27,924.239136,928.696899,910.370605,915.075989,898.185913,4393640
2017-12-28,916.561890,925.625977,910.469666,915.521790,898.623535,7158735
2017-12-29,917.800171,923.545715,909.875305,912.401367,895.560730,5117894
2018-01-01,914.035828,914.035828,898.978577,901.207458,884.573486,4362651
2018-01-02,904.426941,910.915405,897.888916,902.594299,885.934692,4383980
2018-01-03,916.314270,917.304871,904.476440,906.210022,889.483704,6233847
2018-01-04,909.528564,913.144287,907.101563,911.658386,894.831482,4157621
2018-01-05,913.144287,918.196411,911.608887,914.580688,897.699768,3434151
2018-01-08,917.403931,922.257935,914.828369,919.830933,902.853149,4073668
2018-01-09,919.434692,935.036804,915.323669,932.114502,914.909973,6596942
2018-01-10,934.145264,938.503906,926.715637,933.501343,916.271301,5412323
2018-01-11,932.956482,933.798523,926.220337,928.944519,911.798523,3622391
2018-01-12,934.145264,943.853210,929.439819,940.088867,922.737122,6955338
2018-01-15,941.079529,949.499695,936.324585,940.237488,922.883057,5132305
2018-01-16,938.801086,938.801086,911.361206,914.283508,897.408142,4995805
2018-01-17,917.304871,920.276672,898.483276,915.818970,898.915222,6093651
2018-01-18,920.276672,920.871033,906.507202,911.064026,894.248047,4329708
2018-01-19,914.333008,925.625977,913.441467,922.555115,905.527161,4602784
2018-01-22,939.098267,965.151306,931.173401,962.377625,944.614502,21090881
2018-01-23,965.844727,981.644958,965.844727,974.017273,956.039368,10396119
2018-01-24,972.531372,972.531372,953.610718,957.276001,939.607056,6594595
2018-01-25,958.811401,962.872925,947.171753,956.830200,939.169556,6308657
2018-01-29,957.127380,968.123169,950.292175,955.443359,937.808289,4567493
2018-01-30,956.731140,956.731140,940.088867,941.475769,924.098450,4237933
2018-01-31,941.079529,955.443359,932.708862,952.273376,934.696777,5792601
2018-02-01,954.205078,963.467285,927.805359,934.987244,917.729736,7626196
2018-02-02,926.220337,935.086304,892.539612,895.858154,879.322815,13367616
2018-02-05,885.605347,903.931641,873.519897,893.678833,877.183716,8856689
2018-02-06,868.764954,889.567810,862.821289,883.723206,867.411865,11104841
2018-02-07,894.075073,896.898315,881.642883,886.001587,869.648193,7168146
2018-02-08,889.468750,902.098999,883.970825,896.056274,879.517334,6380648
2018-02-09,880.652283,893.530212,877.680481,889.419189,873.002747,5344463
2018-02-12,894.520813,909.578125,893.579773,906.903442,890.164307,5481260
2018-02-14,914.333008,933.649902,912.351807,924.883057,907.812012,10267369
2018-02-15,928.845459,936.869385,919.434692,926.864258,909.756714,6167365
2018-02-16,930.777161,933.749023,909.479065,912.648987,895.803772,4443395
2018-02-19,912.351807,923.248535,904.971802,918.295471,901.346069,4126685
2018-02-20,920.276672,920.821533,910.172485,912.450867,895.609253,3903573
2018-02-21,921.267334,923.743835,913.491028,920.623413,903.630981,5499873
2018-02-22,913.342407,922.257935,911.361206,915.670349,898.769348,5167371
2018-02-23,916.710510,929.192200,914.085388,925.477417,908.395447,4896820
2018-02-26,930.182800,936.027405,927.805359,929.885620,912.722290,3893033
2018-02-27,930.182800,946.825073,929.538879,941.574829,924.195679,6470858
2018-02-28,937.067566,948.112854,934.343384,945.586792,928.133606,26144187
2018-03-01,940.831848,950.886536,937.067566,939.494507,922.153809,4133465
2018-03-05,934.145264,941.228088,912.946167,915.422729,898.526306,5688306
2018-03-06,920.276672,927.409119,896.601135,902.297119,885.642944,7393101
2018-03-07,900.712158,900.712158,879.711243,881.395264,865.126892,7316409
2018-03-08,889.221069,905.912842,884.911926,902.891479,886.226379,6130548
2018-03-09,906.309082,910.717285,902.495239,904.526001,887.830688,4909678
2018-03-12,911.361206,924.338196,908.934204,921.564514,904.554749,3837440
2018-03-13,923.149475,927.210938,912.698547,923.099915,906.061768,5145137
2018-03-14,920.078552,923.298035,910.568726,920.326233,903.339294,6795338
2018-03-15,916.314270,920.722473,901.455078,903.238220,886.566711,5866510
2018-03-16,900.464478,901.157898,877.729980,891.598511,875.141846,14221100
2018-03-19,892.539612,898.384216,883.624146,887.091248,870.717712,5829127
2018-03-20,884.911926,895.511475,878.720581,881.444763,865.175476,7011559
2018-03-21,886.447388,893.876953,884.911926,888.478088,872.078979,6791028
2018-03-22,887.586548,903.386780,887.338928,899.622498,883.017700,10212863
2018-03-23,882.237244,891.549011,880.751343,885.506287,869.162048,10831400
2018-03-26,885.555786,895.808655,884.119446,892.638672,876.162842,6104583
2018-03-27,898.681396,902.198059,888.577148,891.350891,874.898804,7005357
2018-03-28,887.388428,887.437988,871.736816,874.411438,858.272034,8842618
2018-04-02,884.614746,892.490112,878.175781,884.565186,868.238281,5766209
2018-04-03,882.633545,893.233032,876.937500,891.103210,874.655640,6425059
2018-04-04,896.204895,903.238220,883.673645,886.496887,870.134399,6560005
2018-04-05,896.601135,901.455078,895.016113,899.671997,883.066223,3935631
2018-04-06,899.473877,909.875305,896.502075,902.445740,885.788818,4460344
2018-04-09,903.981140,910.370605,903.981140,907.398743,890.650391,3606112
2018-04-10,909.776245,915.224609,905.566162,908.438904,891.671387,3902042
2018-04-11,913.144287,923.991455,907.448303,922.109314,905.089539,6064484
2018-04-12,921.118713,927.854858,915.521790,919.979492,902.998962,4994624
2018-04-13,923.941956,932.857422,919.979492,930.034180,912.868103,5822658
2018-04-16,925.675537,931.173401,919.781372,928.251099,911.117981,4123166
2018-04-17,931.173401,938.305786,927.210938,935.383484,918.118652,4430313
2018-04-18,936.374084,939.296387,926.269897,929.192200,912.041687,3397094
2018-04-19,930.281860,936.126465,926.220337,933.451782,916.222595,4523892
2018-04-20,929.192200,933.006042,912.549927,919.187012,902.221130,3381269
2018-04-23,921.267334,935.482544,919.781372,927.210938,910.096924,3541772
2018-04-24,927.012817,966.538208,926.220337,960.941223,943.204651,9193591
2018-04-25,964.507446,972.580933,954.502258,961.387024,943.642273,6497632
2018-04-26,963.863525,978.722717,953.214478,966.191467,948.358032,15735759
2018-04-27,980.505798,1001.506714,976.246155,986.944763,968.728271,11776851
2018-04-30,972.779053,983.279480,950.985596,954.254639,936.641479,8955897
2018-05-02,957.919861,970.005310,955.988159,963.566345,945.781311,6175751
2018-05-03,968.717529,968.717529,950.242676,952.570557,934.988464,3984964
2018-05-04,953.808838,955.641479,941.079529,944.992432,927.550232,3831671
2018-05-07,949.846375,964.111206,947.369873,961.882324,944.128418,3545827
2018-05-08,968.321289,972.779053,956.136780,958.018921,940.336304,4980805
2018-05-09,956.830200,975.057434,953.214478,967.528809,949.670654,4537025
2018-05-10,970.797791,975.354614,965.101807,971.937012,953.997498,4052699
2018-05-11,972.036072,981.991699,968.568909,979.960938,961.873291,4049541
2018-05-14,982.635620,982.635620,967.528809,977.335815,959.296631,2604012
2018-05-15,973.819153,990.609985,967.479248,969.757690,951.858337,4846430
2018-05-16,964.854126,964.854126,943.506531,947.171753,929.689270,8695009
2018-05-17,950.341736,950.985596,932.659302,936.473145,919.188171,4778345
2018-05-18,936.720825,944.546631,923.248535,925.081177,908.006531,5279612
2018-05-21,922.010254,926.913757,913.441467,922.604614,905.575684,6687690
2018-05-22,924.387756,925.229736,916.314270,918.047852,901.102966,5219596
2018-05-23,917.304871,917.304871,900.613098,903.683960,887.004211,4610857
2018-05-24,905.417542,912.351807,901.603699,907.250183,890.504639,5368392
2018-05-25,907.398743,914.729309,905.863342,912.153687,895.317627,8206579
2018-05-28,916.215210,918.295471,909.479065,911.757446,894.928711,5247105
2018-05-29,912.847107,919.286072,905.813782,908.835144,892.060242,8250871
2018-05-30,906.259583,914.531189,898.087036,907.497803,890.747620,6048012
2018-05-31,912.351807,913.639587,905.962402,912.698547,895.852478,17112487
2018-06-01,911.361206,926.963318,909.825745,921.812134,904.797791,8848926
2018-06-04,924.635376,935.135864,921.812134,932.015442,914.812744,5653442
2018-06-05,933.947144,946.032532,932.164001,938.751587,921.424561,8047086
2018-06-06,938.107666,947.023193,933.798523,945.438171,927.987793,4229195
2018-06-07,945.933472,966.835388,945.487732,962.229004,944.468689,6922300
2018-06-08,957.276001,977.286316,951.579956,975.106934,957.108887,6594521
2018-06-11,977.831116,990.560486,969.856750,973.422913,955.455994,6931136
2018-06-12,974.165894,990.609985,971.094971,987.786743,969.554688,7515794
2018-06-13,990.609985,996.454590,980.208618,993.086548,974.756592,5982192
2018-06-14,988.083923,1002.299194,978.128296,998.485352,980.055786,5536858
2018-06-15,996.553650,1013.889343,989.867065,1004.676697,986.132935,11401764
2018-06-18,999.327393,1010.867981,997.544250,1006.013977,987.445496,5705952
2018-06-19,1004.379456,1005.271057,984.319641,986.697083,968.485168,6406255
2018-06-20,986.647583,1013.294983,985.508362,1009.679260,991.043152,7262014
2018-06-21,1013.839783,1026.271973,1011.710022,1022.260010,1003.391602,10609377
2018-06-22,1018.743347,1019.535828,998.980652,1002.992615,984.479919,16323253
2018-06-25,1001.902954,1006.955078,992.888428,995.018250,976.652710,5246962
2018-06-26,996.553650,996.553650,966.092407,969.757690,951.858337,8145067
2018-06-27,969.311890,976.147095,953.660278,956.780701,944.912292,9043473
2018-06-28,952.966797,959.405762,931.470581,936.076904,924.465332,8662575
2018-06-29,940.187988,966.340088,940.088867,963.318726,951.369263,8041914
2018-07-02,963.219666,963.219666,948.013794,951.579956,939.776123,6724054
2018-07-03,955.938660,969.262390,951.332336,962.179504,950.244141,5115293
2018-07-04,962.674805,982.685120,961.882324,980.802979,968.636597,5048125
2018-07-05,987.638184,998.931152,949.598755,955.443359,943.591553,18896793
2018-07-06,955.690979,973.769653,955.443359,968.370789,956.358704,9248105
2018-07-09,977.831116,990.609985,974.264954,987.737244,975.484863,5219197
2018-07-10,993.334167,1018.842407,990.609985,1016.068665,1003.464905,10543516
2018-07-11,1015.375244,1031.125977,1008.292419,1029.045654,1016.280884,8747208
2018-07-12,1034.543579,1088.680420,1032.809937,1072.186768,1058.886841,24337829
2018-07-13,1070.354126,1098.586548,1069.858765,1089.472900,1075.958618,18137593
2018-07-16,1089.472900,1098.487427,1062.974121,1066.094482,1052.869995,6658302
2018-07-17,1068.174805,1085.659058,1059.556519,1082.092896,1068.670166,6530578
2018-07-18,1088.086060,1094.227783,1067.184204,1082.291016,1068.865723,4726480
2018-07-19,1083.033936,1104.530151,1076.149170,1094.475464,1080.899048,5485122
2018-07-20,1102.945190,1127.809448,1101.459229,1118.052002,1104.183105,8094154
2018-07-23,1119.191162,1119.191162,1102.647949,1109.780396,1096.014038,5897877
2018-07-24,1111.464478,1116.169800,1097.001465,1100.518188,1086.866699,4511507
2018-07-25,1099.577148,1112.455078,1093.831543,1104.678711,1090.975708,6006077
2018-07-26,1099.676147,1110.969116,1097.397705,1100.220947,1086.573242,6485768
2018-07-27,1108.987915,1126.719849,1101.706909,1119.240723,1105.357178,6742782
2018-07-30,1119.389282,1146.432983,1117.408081,1140.588379,1126.439941,14003964
2018-07-31,1140.192139,1179.222168,1136.378296,1174.863525,1160.289917,14006901
2018-08-01,1179.222168,1191.604736,1174.269043,1181.153809,1166.502197,9796282
2018-08-02,1180.311768,1180.311768,1155.001709,1157.379150,1143.022461,6308209
2018-08-03,1163.966797,1172.386963,1158.567993,1165.898438,1151.436035,6708388
2018-08-06,1165.650757,1184.769531,1164.313477,1181.401489,1166.746704,4054489
2018-08-07,1183.679932,1190.118896,1165.947998,1173.080322,1158.528931,4097939
2018-08-08,1173.872803,1211.020752,1173.872803,1206.265747,1191.302612,7987438
2018-08-09,1210.030151,1220.134399,1200.619385,1206.513428,1191.547119,6911830
2018-08-10,1199.628662,1203.591187,1191.010376,1192.892578,1178.095337,3615156
2018-08-13,1186.305054,1188.682495,1171.594482,1176.547485,1161.953003,4712408
2018-08-14,1178.825928,1205.770508,1173.179443,1199.232422,1184.356567,5349770
2018-08-16,1191.951538,1204.581787,1184.274292,1189.524536,1174.769165,6039198
2018-08-17,1197.647461,1203.987427,1188.781494,1192.446777,1177.655151,3867305
2018-08-20,1196.557861,1225.186401,1196.310181,1223.304321,1208.129883,7679143
2018-08-21,1225.632202,1239.748413,1215.478516,1235.488770,1220.163086,7348644
2018-08-23,1234.597290,1262.037109,1226.771484,1257.529907,1241.930908,8043652
2018-08-24,1253.369263,1267.931274,1248.218140,1265.504272,1249.806274,6715059
2018-08-27,1267.386475,1283.682007,1266.742554,1279.372803,1263.502808,5624995
2018-08-28,1283.830566,1310.577026,1282.839966,1306.614624,1290.406738,8777168
2018-08-29,1303.939941,1316.520752,1278.085083,1282.047485,1266.144409,11182203
2018-08-30,1281.453125,1284.969727,1258.520508,1262.482910,1246.822388,9943410
2018-08-31,1258.074707,1258.074707,1224.988281,1229.990967,1214.733521,15450941
2018-09-03,1233.309448,1246.088379,1214.537354,1217.608276,1202.504395,12315666
2018-09-04,1223.552002,1243.017456,1217.459717,1230.288086,1215.026978,8922552
2018-09-05,1230.832886,1240.887573,1197.152222,1215.478516,1200.401123,10422792
2018-09-06,1218.598877,1253.815063,1213.843994,1249.555420,1234.055298,11301160
2018-09-07,1253.022583,1269.318115,1242.720215,1266.593994,1250.882568,10794143
2018-09-10,1263.027710,1265.009033,1238.361572,1244.057617,1228.625610,7125920
2018-09-11,1247.177979,1256.489746,1222.660400,1226.078003,1210.869141,10977849
2018-09-12,1240.045654,1246.880859,1217.311157,1240.739014,1225.348267,8142006
2018-09-14,1247.574219,1263.622070,1235.934570,1241.382935,1225.984131,7953264
2018-09-17,1239.005493,1239.005493,1210.129150,1214.388794,1199.324829,6818107
2018-09-18,1214.487915,1227.762085,1202.947266,1205.720947,1190.764648,7688607
2018-09-19,1212.506592,1212.506592,1189.722656,1199.381104,1184.503418,11372574
2018-09-21,1207.553589,1225.780884,1172.386963,1206.067627,1191.106934,19250938
2018-09-24,1203.046265,1228.257324,1193.189697,1220.481079,1205.341553,10198351
2018-09-25,1223.898682,1233.309448,1183.778931,1219.044678,1203.923096,9807108
2018-09-26,1227.365845,1242.175415,1215.627075,1239.649414,1224.272217,6457463
2018-09-27,1243.215576,1251.140381,1225.879883,1241.977295,1226.571167,10911205
2018-09-28,1248.069580,1259.758789,1235.587891,1246.137817,1230.680176,11177984
2018-10-01,1245.890259,1245.890259,1192.694458,1220.134399,1204.999268,7402199
2018-10-03,1217.954956,1227.960205,1188.781494,1193.784180,1178.975952,7446497
2018-10-04,1178.330566,1179.222168,1095.614624,1111.712036,1097.921753,23432473
2018-10-05,1089.175659,1104.827393,1028.401733,1039.001343,1026.113037,22151189
2018-10-08,1040.140503,1106.511353,1015.920105,1098.982788,1085.350464,24913364
2018-10-09,1111.117676,1112.752197,1071.047485,1079.814453,1066.419800,11095381
2018-10-10,1083.628296,1105.372192,1074.118408,1091.751343,1078.208740,9592247
2018-10-11,1054.009033,1104.282471,1033.206299,1077.585571,1064.218628,13349523
2018-10-12,1094.574585,1118.398682,1091.553223,1115.971680,1102.128540,9144401
2018-10-15,1119.290283,1136.130615,1107.650635,1129.047729,1115.042480,8955871
2018-10-16,1135.239014,1156.438110,1129.295410,1152.871948,1138.571167,7549490
2018-10-17,1167.929199,1168.275879,1129.295410,1140.489258,1126.342041,12906841
2018-10-19,1089.671021,1100.567749,1060.200317,1090.958740,1077.426025,25662196
2018-10-22,1099.577148,1104.332031,1047.421509,1052.671753,1039.613892,13290338
2018-10-23,1042.864624,1054.702515,1033.850098,1044.796387,1031.836182,10673958
2018-10-24,1064.806641,1065.846802,1021.715149,1035.930420,1023.080139,13784775
2018-10-25,1026.271973,1030.878296,1006.856018,1021.120789,1008.454346,14229855
2018-10-26,1023.201050,1047.074829,1012.403442,1035.088379,1022.248535,9269654
2018-10-29,1036.178101,1083.578735,1036.178101,1077.585571,1064.218628,7744528
2018-10-30,1075.307129,1075.307129,1042.220825,1047.074829,1034.086304,8890179
2018-10-31,1049.056030,1055.841675,1037.168701,1051.284912,1038.244263,16613693
2018-11-01,1057.872437,1057.872437,1040.140503,1046.331787,1033.352539,9485091
2018-11-02,1056.980835,1070.849365,1053.166992,1064.806641,1051.598145,16955411
